id;group_id;date;text
24167;16325867;2026-01-16 00:38:48;"[club194630741|Ваня Дмитриенко] в музыкальном индексе BandLink

По итогам новогодних каникул артист вошёл в топ-3 индекса интереса BandLink среди 1000 артистов страны.

С 29 декабря по 4 января он занял 6-е место, а по суммарным результатам двух праздничных недель — уверенно поднялся в топ-3. 

Спасибо вам, что провели каникулы под музыку Вани 🎄✨"
24157;16325867;2026-01-09 23:15:52;"🎂 Happy Birthday, Влад!

Поздравляем участника группы синдром главного героя с днём рождения!

Желаем тебе спокойствия внутри, уверенности в каждом шаге и музыки, которая будет расти вместе с тобой. 

Пусть впереди будет ещё больше сильных релизов, концертов и счастливых моментов!"
24156;16325867;2026-01-09 19:52:44;
24152;16325867;2026-01-05 21:19:14;Итоги года Zion Music — часть 2 ❄
24144;16325867;2025-12-30 20:36:22;"Happy Birthday, [club220294836|MOTYA]! 🎂 

Поздравляем с днём рождения светлого и жизнерадостного артиста Zion Music!

Пусть впереди будет ещё больше сильных треков, уверенных шагов и моментов, которые хочется проживать и превращать в музыку."
24142;16325867;2025-12-30 18:32:36;"🎂 Happy Birthday, [club410139|Лоя]!

Поздравляем солистку группы 5sta Family с днём рождения!

Спасибо за песни, которые узнаются с первых секунд и остаются с нами надолго. Желаем, чтобы впереди было ещё больше музыки, выступлений и моментов, которые превращаются в новые песни."
24141;16325867;2025-12-30 17:12:56;"Итоги года Zion Music — часть 1 

Спасибо слушателям, стриминговым платформам и всем нашим партнерам за доверие и поддержку!"
24139;16325867;2025-12-29 21:19:52;Треки наших артистов в предновогоднем топ-чарте стриминговых платформ ❄
24128;16325867;2025-12-27 19:12:39;"1 000 000 ❤

Именно столько раз вы нажали «нравится» на карточке [club194630741|Вани Дмитриенко] в [club27168444|Яндекс Музыке].

Спасибо каждому, кто слушает, сохраняет и поддерживает!"
24127;16325867;2025-12-27 17:03:48;"[https://vk.com/sashakomovich|Sasha Komovich] - Расскажи, Снегурочка

У нас вышел совместный релиз с лейблом [https://vk.com/gammamusic1?from=groups|Gamma Music]!

Мы знаем, что вы успели соскучиться, поэтому возвращаем на все цифровые платформы трек ""Расскажи, Снегурочка""!

Когда Sasha Komovich впервые опубликовала композицию в соцсетях, созданный ей ИИ-образ Снегурочки обворожил миллионы людей настолько, что переработка песни Юрия Энтина и Геннадия Гладкова «Песня Деда Мороза и Снегурочки» тут же занял все топ-чарты. 

Только на аккаунтах артистки цифры перевалили за 30 млн охватов."
24123;16325867;2025-12-26 18:17:39;"Поддержка наших релизов! 

[https://vk.com/vanya_dmitrienko|Ваня Дмитриенко], [https://vk.com/yanix_group|Yanix] - Иней

Новинки [club147845620|VK Музыка] 
Сегодня в плеере [club147845620|VK Музыка] 
Будущие хиты [club147845620|VK Музыка] 
Звёздные коллабы [club147845620|VK Музыка] 
Новая волна поп-рока [club147845620|VK Музыка] 
Роковая любовь [club147845620|VK Музыка] 
Новые песни под гитару [club147845620|VK Музыка] 
Новогодние новинки [club147845620|VK Музыка] 
Коллабы поколений [club147845620|VK Музыка] 

Топ ожиданий [club27168444|Яндекс Музыка] 
Громкие новинки месяца [club27168444|Яндекс Музыка] 
Громкие новинки: поп [club27168444|Яндекс Музыка] 
Трендоскоп [club27168444|Яндекс Музыка] 
Новогодний фреш [club27168444|Яндекс Музыка] 
Фит мечты [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Рок [club36259836|Звук | Музыкальный сервис] 
Вечеринка [club36259836|Звук | Музыкальный сервис] 
Будущие хиты [club36259836|Звук | Музыкальный сервис] 
Звёзды спелись [club36259836|Звук | Музыкальный сервис] 
Новинки недели [club36259836|Звук | Музыкальный сервис] 

Пермьеры этой зимы [club8458649|МТС Музыка] 

[https://vk.com/club234172356|Jeny Vesna] — Новый год

Новогодний фреш [club27168444|Яндекс Музыка] 
Народная волна [club27168444|Яндекс Музыка] 
Русская душа [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Новинки недели [club147845620|VK Музыка] 
Русская поп-музыка [club147845620|VK Музыка] 

[https://vk.com/lifeguarddd|ЛАЙФГАРД] - Хренотень

Новогодний фреш [club27168444|Яндекс Музыка] 
Любовь к себе [club27168444|Яндекс Музыка] 
Альтернатива [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Инди-радар [club36259836|Звук | Музыкальный сервис] 
ГРОМЧЕ: Инди [club36259836|Звук | Музыкальный сервис]"
24120;16325867;2025-12-26 04:26:05;"[https://vk.com/vanya_dmitrienko|Ваня Дмитриенко], [https://vk.com/yanix_group|Yanix] - Иней

Лёгкий праздничный эксперимент от Вани Дмитриенко и Yanix.

«Совершенно спонтанно написанная песня. Мне кажется, в честь праздника можно немного подурачиться и сделать очень контрастную коллаборацию. Я рад поработать с Яном. Надеюсь, эта песня останется у вас в наушниках надолго.»"
24119;16325867;2025-12-26 04:24:52;"[https://vk.com/club234172356|Jeny Vesna] — Новый год

Праздничный фолк-поп с иронией, юмором и яркой новогодней энергетикой."
24106;16325867;2025-12-22 23:11:23;Новогодний корпоратив Zion Music в родной Орбите 💫
24090;16325867;2025-12-19 18:22:24;"Поддержка наших релизов! 

[https://vk.com/elvirat_official|Elvira T], [https://vk.com/danik_officialgroup|Даник] – Падает снег

Новинки [club147845620|VK Музыка] 
Новогодние новинки [club147845620|VK Музыка] 
Русский поп: новинки [club147845620|VK Музыка] 
Наши песни о любви [club147845620|VK Музыка] 

Зимние новинки [club27168444|Яндекс Музыка] 
Зимняя романтика [club27168444|Яндекс Музыка] 
Фит мечты [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
На свежую голову [club27168444|Яндекс Музыка] 
Дорога зовёт [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Блогеры поют [club36259836|Звук | Музыкальный сервис] 
Новинки недели [club36259836|Звук | Музыкальный сервис] 
Поп-музыка [club36259836|Звук | Музыкальный сервис] 
Грустно [club36259836|Звук | Музыкальный сервис] 
Звёзды спелись [club36259836|Звук | Музыкальный сервис] 

[https://vk.com/public174256877|Арсен Шахунц] – Наташа

Поп с опытом [club147845620|VK Музыка] 

На рахате [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Русский шансон [club36259836|Звук | Музыкальный сервис] 
Кавказский поп [club36259836|Звук | Музыкальный сервис] 

[https://vk.com/syndrome_gg|синдром главного героя] – все будет 

Набирающие популярность [club147845620|VK Музыка] 
Русский гитарный: выбор редакции [club147845620|VK Музыка] 
Новый русский рок [club147845620|VK Музыка] 
Набирающие популярность [club147845620|VK Музыка] 

Служба рок-поддержки [club27168444|Яндекс Музыка] 
Заряд радости [club27168444|Яндекс Музыка] 
Альтернатива [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

ГРОМЧЕ: Главное [club36259836|Звук | Музыкальный сервис] 
Сторис недели [club36259836|Звук | Музыкальный сервис] 
Альтернатива [club36259836|Звук | Музыкальный сервис] 
Рок [club36259836|Звук | Музыкальный сервис]"
24088;16325867;2025-12-19 04:03:40;"[https://vk.com/syndrome_gg|синдром главного героя] – все будет 

На сей раз группа решила поиграться с красками и отойти от привычной меланхолии к огненному мотивационному драйву чтобы передать слушателю истинный вайб свободы и настоящего рок-н-ролла."
24087;16325867;2025-12-19 04:03:32;"[https://vk.com/elvirat_official|Elvira T], [https://vk.com/danik_officialgroup|Даник] – Падает снег

Даник и Elvira T объединились в рамках проекта «3 кота» и создали трек, пропитанный новогодней романтикой."
24086;16325867;2025-12-19 04:03:17;"[https://vk.com/public174256877|Арсен Шахунц] – Наташа

Энергичный танцевальный трек с восточным оттенком и фирменной прямотой Арсена."
24085;16325867;2025-12-19 04:03:04;"Sasha Komovich - Снег под кожей

Атмосферный поп-трек, в исполнении созданного ею артистического образа «Снегурочки»."
24059;16325867;2025-12-12 22:12:59;"Премьера Клипа! 

[https://vk.com/vanya_dmitrienko|Ваня Дмитриенко], [club51855473|SALUKI] — Ладони"
24058;16325867;2025-12-12 21:59:34;"Поддержка наших релизов! 

[https://vk.com/bezobid_music|без обид] — ЯНТ

Рок отрыв! [club147845620|VK Музыка] 

Бейби-панк [club27168444|Яндекс Музыка] 
Хочется быть плохим [club27168444|Яндекс Музыка] 
Альтернатива [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Альтернатива [https://vk.com/zvuk_on_air|Звук]
Рок [https://vk.com/zvuk_on_air|Звук]
Эмокор: наше [https://vk.com/zvuk_on_air|Звук]
ГРОМЧЕ: Рок [https://vk.com/zvuk_on_air|Звук]

[https://vk.com/nikulinprod|nikulin] — Снегопадом

Наши песни о любви [club147845620|VK Музыка] 

На пульсе: поп [club27168444|Яндекс Музыка] 
Зимняя романтика [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Русская поп-музыка [https://vk.com/zvuk_on_air|Звук]
ГРОМЧЕ: Поп-музыка [https://vk.com/zvuk_on_air|Звук
]
[https://vk.com/irinanelsonreflex|REFLEX], Баюн & Богдан — Падали звёзды

Русские каверы [club147845620|VK Музыка] 

Русские каверы и ремейки [club27168444|Яндекс Музыка] 
Русская поп-музыка про любовь [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Новинки недели [https://vk.com/zvuk_on_air|Звук]
Русская поп-музыка [https://vk.com/zvuk_on_air|Звук]

[https://vk.com/dalen_off|DALEN] — NO GAME

В ритме танца [https://vk.com/zvuk_on_air|Звук]
Вечер в стиле хаус [https://vk.com/zvuk_on_air|Звук]

Популярная музыка для тренировок [club27168444|Яндекс Музыка] 
Хаус 4/4 [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Электроника [https://vk.com/zvuk_on_air|Звук]
ГРОМЧЕ: Электроника [https://vk.com/zvuk_on_air|Звук]

[https://vk.com/demidovru|Alexander Demidov] — Five shades of night

Отечественная неоклассика [club27168444|Яндекс Музыка] 
Интеллектуальная муза [club27168444|Яндекс Музыка] 
Неоклассика для любого занятия [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Релакс [https://vk.com/zvuk_on_air|Звук]
Классическая музыка [https://vk.com/zvuk_on_air|Звук]

[https://vk.com/excessds|Экси] - Она

Новинки [club147845620|VK Музыка] 
Сегодня в плеере [club147845620|VK Музыка] 
Русский хип-хоп: новинки [club147845620|VK Музыка] 
Русский рэп о любви [club147845620|VK Музыка] 

Громкие новинки: рэп [club27168444|Яндекс Музыка] 
Пацанский плейлист [club27168444|Яндекс Музыка] 
Мощный бас в машину [club27168444|Яндекс Музыка] 
Громкие новинки: Казахстан [club27168444|Яндекс Музыка] 
Русский бит [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Русский рэп [https://vk.com/zvuk_on_air|Звук]"
24054;16325867;2025-12-12 18:08:56;"[https://vk.com/excessds|Экси] - Она

Яркий, уличный хип-хоп с прямолинейным текстом и качающим битом."
24051;16325867;2025-12-12 05:24:43;"[https://vk.com/irinanelsonreflex|REFLEX], Баюн & Богдан — Падали звёзды

Интерпретация хита 2000-х, в которой знакомая мелодия приобретает новое звучание."
24050;16325867;2025-12-12 05:24:19;"[https://vk.com/bezobid_music|без обид] — ЯНТ

Агрессивная альтернатива с танцевальным битом и дерзкой, саркастичной лирикой."
24049;16325867;2025-12-12 05:23:50;"[https://vk.com/nikulinprod|nikulin] — Снегопадом

«Снегопадом» — зимняя лирика о сложных чувствах, внутренней борьбе и той самой предновогодней тоске, когда хочется всё начать с чистого листа."
24048;16325867;2025-12-12 05:23:14;"[https://vk.com/demidovru|Alexander Demidov] — Five shades of night

«Five shades of night» — атмосферный альбом, в котором собрана целая палитра ночных состояний: от тревожного вечернего сумрака до тихой глубины полуночи и первых отблесков рассвета."
24047;16325867;2025-12-12 05:21:36;"[https://vk.com/dalen_off|DALEN] — NO GAME

Звуковая терапия для жителя большого города."
24046;16325867;2025-12-11 18:19:09;"[https://vk.com/denisfirstmusic|Denis First], Heleen - Dopamine Don't Kill The Pain (Клип) 

«Dopamine Don’t Kill The Pain» — мощный микс фирменного хаус-саунда Denis First и эмоционального вокала Heleen."
24027;16325867;2025-12-05 21:17:27;"Поддержка наших релизов! 

[club175113785|Коста Лакоста] — Мужчина, который чувствует. Часть 1

Новинки [club147845620|VK Музыка] 
Сегодня в плеере [club147845620|VK Музыка] 
Будущие хиты [club147845620|VK Музыка] 
Русский поп: новинки [club147845620|VK Музыка] 
Вечеринка под русский поп [club147845620|VK Музыка] 
Наши песни о любви [club147845620|VK Музыка] 
Новые альбомы [club147845620|VK Музыка] 

Громкие новинки: поп [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Зимние новинки [club27168444|Яндекс Музыка] 
Главные альбомы месяца [club27168444|Яндекс Музыка] 
Громкие новинки месяца [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Главное за месяц [https://vk.com/zvuk_on_air|Звук]
Новинки недели [https://vk.com/zvuk_on_air|Звук]
Будущие хиты [https://vk.com/zvuk_on_air|Звук]
Поп-музыка [https://vk.com/zvuk_on_air|Звук]

Поп-100 [club8458649|МТС Музыка]
Главные треки недели Поп-100 [club8458649|МТС Музыка]

[https://vk.com/jahyammi|ДжаЯмми] — На рейве цветы (Застольная)

Русский поп: новинки [club147845620|VK Музыка] 
Новые песни под гитару [club147845620|VK Музыка] 

Русские каверы и ремейки [club27168444|Яндекс Музыка] 
Выходные на даче [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Русская поп-музыка [https://vk.com/zvuk_on_air|Звук]

Новые альбомы и синглы [club8458649|МТС Музыка]

[https://vk.com/club234172356|Jeny Vesna] — Свет по венам

Громкие новинки: поп [club27168444|Яндекс Музыка] 
Трендоскоп [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Громкие новинки месяца [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Новинки недели [https://vk.com/zvuk_on_air|Звук]
Поп-музыка [https://vk.com/zvuk_on_air|Звук]

[club170180245|Azzi] - Миссия невыполнима

Русская поп-музыка про любовь [club27168444|Яндекс Музыка] 
Зимняя романтика [club27168444|Яндекс Музыка] 
Русская поп-музыка [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

Если поругались [club147845620|VK Музыка] 
Новые песни под гитару [club147845620|VK Музыка] 

ГРОМЧЕ: Поп-музыка [https://vk.com/zvuk_on_air|Звук]
Поп-музыка [https://vk.com/zvuk_on_air|Звук]

DALEN, Junona Boys Tell Me

В ритме танца [club147845620|VK Музыка] 
Dance pop [club147845620|VK Музыка] 

Популярная музыка для тренировок [club27168444|Яндекс Музыка] 
Хаус 4/4 [club27168444|Яндекс Музыка] 
Добавление в жанровый плейлист [club27168444|Яндекс Музыка] 
Рекомендации для Моей волны и умных плейлистов [club27168444|Яндекс Музыка] 
Добавление в Новые релизы на поклонников артиста [club27168444|Яндекс Музыка] 

ГРОМЧЕ: Электроника [https://vk.com/zvuk_on_air|Звук]
Новинки недели [https://vk.com/zvuk_on_air|Звук]
Дэнс-поп [https://vk.com/zvuk_on_air|Звук]"
24026;16325867;2025-12-05 17:30:08;«Худи» получила награду в номинации «Взлёт в Моей волне», закрепившись в системе рекомендаций сервиса и удерживая первое место в топ-чарте [club27168444|Яндекс Музыки]!
24021;16325867;2025-12-05 04:15:30;"[club175113785|Коста Лакоста] — Мужчина, который чувствует. Часть 1

Коста Лакоста представляет новый альбом «Мужчина, который чувствует. Часть 1» — зрелую, искреннюю работу о самоосознании, любви, ответственности и внутреннем взрослении."
24020;16325867;2025-12-05 04:14:57;"[https://vk.com/club234107258|Аркадий Евтушенко] — Ищу

«Ищу» — первая за долгое время работа Аркадия Евтушенко, в которой артист вновь возвращается к теме любви."
24019;16325867;2025-12-05 04:14:03;"[https://vk.com/jahyammi|ДжаЯмми] — На рейве цветы (Застольная)

Новый, неожиданный взгляд на громкий хит ДжаЯмми."
24018;16325867;2025-12-05 04:13:23;"[https://vk.com/artist/motya|MOTYA] — Именно так

«Именно так» — песня не про любовь, а про то, как мы цепляемся за тех, кто давно нас разрушает."
24017;16325867;2025-12-05 04:12:24;"[https://vk.com/da.lesa|ДА, ЛЕСЯ] — Моя музыка

ДА, ЛЕСЯ представляет новый трек «Моя музыка» — нежное признание, сказанное на одном дыхании."
24016;16325867;2025-12-05 04:11:46;"[https://vk.com/club234172356|Jeny Vesna] — Свет по венам

Поп-трек с элементами хип-хопа и электроники: плотный бит, глубокий бас и атмосферная электронная подача создают эффект полного погружения."
24015;16325867;2025-12-05 04:10:46;"[club170180245|Azzi] — Миссия невыполнима

Лиричный поп-трек с живым инструменталом, в котором артист сталкивается с болезненным осознанием: любовь, которую хочется вернуть, уже нельзя спасти."
24014;16325867;2025-12-05 03:43:57;Хитовая коллаборация «Худи» от [club46641096|ARTIK & ASTI], [club10065943|Джигана] и [club143170619|NILETTO] стала «Треком года» в [club27168444|Яндекс Музыке], забрав 2025-й по количеству прослушиваний! 🏆
24012;16325867;2025-12-04 20:55:39;«Силуэт» от [club194630741|Вани Дмитриенко] и [club211443728|Анки Пересильд] стал самым ожидаемым релизом 2025 года в [club27168444|Яндекс Музыке]! 💛
24011;16325867;2025-12-04 19:27:33;[club194630741|Ваня Дмитриенко ] — артист года по версии [club27168444|Яндекс Музыки]! 🏆✨
24010;16325867;2025-12-04 19:17:40;"Новая глава [club175113785|Косты Лакосты] начнется уже завтра

Альбом «Мужчина, который чувствует. Часть 1» — в 00:00!"
24008;16325867;2025-12-03 20:24:01;"[https://vk.com/dalen_off|DALEN], [https://vk.com/junonaboys|Junona Boys] - Tell Me

Поп трек с элементами хип-хопа и электроники, плотным битом, глубоким басом и атмосферной электронной подачей."
