id;group_id;date;text
2429;222935597;2025-12-06 14:57:46;"📀 Релизы недели

[https://vk.com/ayyola.music|AY YOLA], [https://vk.com/alsou_official|ALSOU] — [https://vk.com/music/album/-2000969361_25969361_c0982c00488bbf6895|Ay, bylbylym]

Долгожданная коллаборация двух народов — башкирского и татарского. Электронный фолк, исполненный на двух языках

«В мелодии этой народной песни бьётся сердце самого эпоса ""Урал-батыр""», — говорят музыканты

[https://vk.com/billysbandd|Billy's Band] — [https://vk.com/music/album/-2000954462_25954462_13cea3e53a77a141ad|Последнее время]

Блюз-роковый сингл о нелёгкой судьбе сегодняшнего человека

Зимняя ретро-атмосфера и светлая грусть

[https://vk.com/dasha_mist|Dasha Mist] — [https://vk.com/music/album/-2000954384_25954384_448196b1d075d54fd0|Осень]

Медитативный трек с осенним вайбом. Песня о тех тихих моментах, когда жизнь замедляется, помогая перезагрузиться 

[https://vk.com/artist/solodanik|solodanik] — [https://vk.com/music/album/-2000004991_26004991_6da98ee55bf081ce24|Засмеёшься потом]

Кинематографичный инди-поп про неизбежность утрат и умение их проживать"
2427;222935597;2025-12-06 14:45:24;"[https://vk.com/ps_markina|MARKINA], [https://vk.com/artist/varyachirkina|Варя Чиркина] — [https://vk.com/music/album/-2000005546_26005546_b623336844bfbf4271|Между строк (OST «Лесовички. Сказки на ночь»)]

Для 6-й сказки из серии Лесовичек от [https://vk.com/stroki_mts|Строк] артистки записали очень трогательную колыбельную 

«Мы решили, что колыбельная может не быть простой и понятной, а вполне себе многослойной, как и сны, которые нам снятся», — говорит Варя"
2424;222935597;2025-12-05 20:04:40;"💿 Альбом недели

[https://vk.com/martgorit|Мартгорит] — [https://vk.com/music/album/-2000954589_25954589_13540d7b2d16ec2080|Мечтать]

Искренний и наполненный счастьем дебютный EP артистки

Своего рода музыкальный дневник на тему взросления, где за каждой страницей стоит реальная история"
2420;222935597;2025-12-03 14:35:38;"Завершился 3-й сезон проекта МТС Лейбл Акустика!

Ещё больше необычных локаций и невероятных артистов — [https://vk.com/allanogmangroup|alla nogman], [https://vk.com/matanyaofficial|MATANYA], [https://vk.com/lilayaa?from=groups|Лилая], [https://vk.com/tinazventa|ZVENTA SVENTANA], [https://vk.com/lesha_poi|Леша Пой], [https://vk.com/nttrl|nttrl]&[https://vk.com/thecinematica|CINEMATICA]

Было всё: записывали лайв лупинг сессию в заброшенном спортивном комплексе, создавали оркестровую аранжировку для электронного трека и пели на крыше с видом на Москву

[https://vkvideo.ru/playlist/-222935597_1|Смотреть все выпуски] ✔️"
2416;222935597;2025-12-01 21:53:00;Артисты лейбла на обложках плейлистов ❤️‍🔥
2414;222935597;2025-12-01 20:51:35;"Первый день зимы — отличный повод начать создавать себе новогоднее настроение 🔥

Мы уже распланировали предновогоднее время концертами артистов лейбла и вас зовём!!

Сохраняйте, чтобы не пропустить ✔️"
2413;222935597;2025-11-28 23:35:22;"💿 Релизы недели

[https://vk.com/enmp_music|Элли на маковом поле] — [https://vk.com/music/album/-2000933610_25933610_06bd96a28b6e3bf19c|Обнимай]

Меланхоличная и наполненная надеждой фортепианно-гитарная вальсовая композиция.
«Так луч света пронзает тьму, так чье-то объятие согревает отчаявшегося»

[https://vk.com/parnishka_music|Парнишка] — [https://vk.com/music/album/-2000799007_25799007_a00c4dc7cef45c57e7|Если] 

Ретро альт-поп о выжженной любви и неизбежности расставания

[https://vk.com/amanial|аманиэль] — [https://vk.com/music/album/-2000874813_25874813_5321ac5791a81371b9|BEREZA]

Инди-фолк про внутренний стержень и силу

[https://vk.com/serafimusic|SERAFIMA] — [https://vk.com/music/album/-2000826240_25826240_57f5dde026db0cbe6f|Ветер]

Духоподъёмный инди-поп о преодолении трудностей.
«Ни один ураган не способен сдвинуть с места того, кто обрел опору внутри себя», - говорит исполнительница

[https://vk.com/lpnastile|ЭЛПИ] — [https://vk.com/music/album/-2000913815_25913815_056f1ee24a0d6f45d2|со всей силы]

Искренний гитарный поп о чувствах к любимому человеку, которые одновременно лечат и ранят

[https://vk.com/eugngeeklol|Женя Гик] — [https://vk.com/music/album/-2000933721_25933721_b14937516f3a907cc1|Старый кот]

Акустик-рок, в котором автор рассказывает о своём нелёгком жизненном пути от лица старого кота, прожившего свои девять жизней впустую

[https://vk.com/dufrein_official|DUFREIN] — [https://vk.com/music/album/-2000933737_25933737_ad7e770b92b475e4dc|Truck]

Дарковый трек на стыке трэпа и R'n'B о борьбе с внутренней темнотой и поиске себя

[https://vk.com/karinakagra|Karina Kagra], [https://vk.com/artist/djmissli|Dj Miss Li] — [https://vk.com/music/album/-2000933716_25933716_cc22088383fa272144|Я не КуКлА (Remix])

Ремикс на поп-трек исполнительницы. Песня о ценности не только внешних, но и внутренних человеческих качеств"
2408;222935597;2025-11-25 22:47:45;Артисты лейбла на обложках плейлистов ❤️‍🔥
2407;222935597;2025-11-25 22:00:01;"[https://vk.com/nttrl|nttrl] & [https://vk.com/thecinematica|CINEMATICA] — Метель | МТС Лейбл Акустика

Концептуальный лайв на трек из нового альбома исполнительницы, записанный в стенах галереи Fābula Hq

Меланхоличная электроника в аранжировке оркестра Cinematica под управлением Глеба Андрианова"
2405;222935597;2025-11-21 20:44:06;"📀 Альбом недели

[https://vk.com/nttrl|nttrl] — [https://vk.com/music/album/-2000814270_25814270_06b808984297a536cc|ask nature]

Дебютный полноформатный альбом исполнительницы — стильная электроника с медитативным вайбом

«Все ответы уже заложены вокруг и внутри нас. Мы — неотъемлемая часть природы, её циклов, бурь и затиший.
Я предлагаю не задавать вопросы миру, а прислушаться к нему», — говорит артистка"
2403;222935597;2025-11-18 17:00:01;"[https://vk.com/t_gosha|T.Gosha] — [https://vk.com/music/album/-2000864289_25864289_49ce35f574653c46d7|Засыпай (OST «Лесовички. Сказки на ночь»)]

Для новой сказки из серии Лесовичек артист записал колыбельную о нежности и тишине ночи. Она создана, чтобы подарить ощущение заботы и безопасности.

«Эту песню я посвятил своему
сыну и уверен, что мы разгадаем все тайны, не теряя
ощущения волшебства» — говорит музыкант"
2389;222935597;2025-11-11 22:03:56;"[https://vk.com/lesha_poi|Леша Пой] – Любимая | МТС Лейбл Акустика

Акустическая версия трека с альбома «[https://vk.com/music/album/-2000660146_21660146_104c6d9e110ee5e7ef|Все хорошо]», записанная в стенах заброшенного спортивного комплекса.

Услышать любимые треки с этого альбома и не только можно будет уже 20 ноября, на [https://vk.com/wall-87184173_742|сольнике] Лёши в Юнионе, Питер!"
2387;222935597;2025-11-11 17:00:01;"[https://vk.com/sashasolntseva_music|Саша Солнцева] — [https://vk.com/audio-2001459385_144459385|Засыпай (OST «Лесовички. Сказки на ночь»)]

В Строках вышла новая сказка из серии Лесовичек — «Мокша».
Эту добрую историю завершает колыбельная «Засыпай» от артистки МТС Лейбла, Саши Солнцевой

Слушайте аудиосказку вместе с детьми 
Песня уже доступна на всех стриминговых площадках!"
2373;222935597;2025-11-07 18:46:52;"📀 Альбом недели

[https://vk.com/vlny_official|VLNY] — [https://vk.com/music/album/-2000659731_25659731_0b85a5bcffc05edbf5|Всё ещё]

«Это наше обращение к самим себе юным, через призму всего музыкального опыта, который мы накопили», — говорят музыканты

Получился очень разноплановый EP: от меланхоличного хип-хопа до пост-рока, гранжа, альтернативного рока, UK Garage и поп-музыки"
2361;222935597;2025-11-05 22:04:00;"Что нужно знать про синхронизацию треков в кино ❓

За 3 года существования МТС Лейбла мы синхронизировали более 50 треков, и нам ежедневно поступает множество вопросов от артистов на тему синхронизации

Отдел лицензирования МТС Лейбла решил ответить на ваши самые частые из них!

А ещё недавно у нашего опытнейшего товарища по синхронизации и друга МТС Лейбла, Дениса Шарко, вышла книга «Музыкальный редактор» (издательство БОМБОРА) – дополнили свои ответы любимыми цитатами из этой книги 

Читайте в карточках ✔"
2356;222935597;2025-11-05 18:51:32;"Live-концерт [https://vk.com/enmp_music|Элли на маковом поле], который прошёл в рамках шоукейса [https://vk.com/theblueprintru?from=groups|The Blueprint] «Живая музыка: клипы, стиль, искусство», уже в сети!

При поддержке МТС Медиа и МТС Лейбла 🎶"
2353;222935597;2025-11-05 18:32:22;"⭐ Артисты лейбла на обложках плейлистов

[https://vk.com/janeairband|Jane Air] — [https://vk.com/music/album/-2000355222_25355222_2106793413ecfd2d2f|9]

Рок-легенды попали на обложки плейлистов «Альтернатива сегодня» от [https://vk.com/mtsmusic|МТС Музыки] и «Русский рок» от [https://vk.com/zvuk_on_air|Звука]

[https://vk.com/matanyaofficial|MATANYA] — [https://vk.com/music/album/-2000677058_25677058_a0a9372ae47e89bc97|Баю бай]

Новый релиз исполнительницы возглавил редакторские подборки «Странный русский» от [https://vk.com/vkmusic|VK Музыки] и «Поп-фолк» от [https://vk.com/zvuk_on_air|Звука]

[https://vk.com/gruppa_privet|Привет] — [https://vk.com/music/album/-2000653065_25653065_73665e69fecd8d9b0f|Плохо]

Романтичный инди-дуэт попал на обложку плейлиста «ГРОМЧЕ: Инди» от [https://vk.com/zvuk_on_air|Звука]

[https://vk.com/originalsteppa|Stepski], [https://vk.com/goldmayot|MAYOT], [https://vk.com/realbasslinejunkie|Bassline Junkie], [https://vk.ru/stanravemusic|Stan Rave] — [https://vk.com/music/album/-2000633756_25633756_9001cfc6854cb0f5c1|Steve O (Remix])

Ремикс артистов встал на первую строчку плейлиста «Ритмика» от [https://vk.com/zvuk_on_air|Звука]"
93251;222935597;2025-11-04 17:56:05;"[club9828|JANE AIR] — 9 теперь и на большом медиафасаде Дома книги в Москве 💥

Слушать новый альбом в МТС Музыке — https://music.mts.ru/album/38365953"
2350;222935597;2025-11-05 17:34:57;"[https://vk.com/ayyola.music|AY YOLA] — наше открытие года 🔥
Музыканты из Башкортостана попали на большой медиафасад Арбата со своим новым альбомом [https://vk.com/music/album/-2000378940_25378940_aec95b6e4e31ca9f1a|Ural Batyr]

Выступление группы в Москве уже сегодня 5 ноября, клуб Atmosphere: https://vk.cc/cR10yH
В других города тура — с 14 ноября по 5 декабря

Слушайте альбом в [https://vk.com/mtsmusic|МТС Музыке!]"
2337;222935597;2025-11-01 20:40:00;"Выступления артистов МТС Лейбла в ноябре 💥

В этом месяце нашлись концерты почти на все музыкальные жанры — от джаза до поп-рока

Сохраняйте, чтобы прятаться от плохой погоды на концертах любимых исполнителей ❤️"
2335;222935597;2025-11-01 20:02:17;"💿 Релизы недели

[https://vk.com/matanyaofficial|MATANYA] — [https://vk.com/music/album/-2000677058_25677058_a0a9372ae47e89bc97|Баю бай]

Хоррор-электрофолк с атмосферой хтонического ужаса

Страшная сказка, взявшая истоки из старинной колыбельной

[https://vk.com/gruppa_privet|Привет] — [https://vk.com/music/album/-2000653065_25653065_73665e69fecd8d9b0f|Плохо]

Трогательный инди-поп о парадоксальном желании разрушать и саморазрушаться, написанный в стиле тёмного диско и французского инди 

[https://vk.com/dasha_mist|Dasha Mist] — [https://vk.com/music/album/-2000620101_25620101_93bb1344b1ce0deed4|Художник]

Мечтательная акустическая песня о чувстве внутренней пустоты

Песня для тех, кто хоть раз чувствовал себя незамеченным и ненужным

[https://vk.com/beloglazovmusic|BELOGLAZOV] — [https://vk.com/music/album/-2000619296_25619296_2ff1249b4a113cf54c|Сильно довольный]

Мелодичный поп с элементами хип-хопа о внутренней уязвимости и противоречиях любви

[https://vk.com/originalsteppa|Stepski], [https://vk.com/goldmayot|MAYOT], [https://vk.com/realbasslinejunkie|Bassline Junkie], [https://vk.ru/stanravemusic|Stan Rave] — [https://vk.com/music/album/-2000633756_25633756_9001cfc6854cb0f5c1|Steve O (Remix)]

Энергичный танцевальный UK Garage / Bassline ремикс 

[https://vk.com/mityamontal|MONTAL'] — [https://vk.com/music/album/-2000619312_25619312_3abca55e0351a2536b|Железная леди]

Светлый романтичный ретро-поп, посвящённый возлюбленной 

[https://vk.com/artist/kristinamai|KRISTINA MAI] — [https://vk.com/music/album/-2000541158_25541158_4afc90f49847831408|Люди тени]

Кинематографичная композиция о всепоглощающей жизненной рутине"
2323;222935597;2025-10-31 23:09:16;"🔥 Альбом недели 

[https://vk.com/janeairband|Jane Air] — [https://vk.com/music/album/-2000355222_25355222_2106793413ecfd2d2f|9]

Девятый по счёту и первый с 2022-го года альбом под говорящим названием «9» от легенд отечественной альтернативы

Мелодичные и в то же время тяжёлые гитарные 9 треков, в числе которых фиты с Заточкой, ГУДТАЙМС и Лилу 

«Мы записали эту пластинку именно потому, что нам самим не хватает такой музыки в плейлисте», — говорят музыканты"
2320;222935597;2025-10-30 22:05:00;"[https://vk.com/tinazventa|Zventa Sventana] — Месяц | МТС Лейбл Акустика 
 
Акустическая версия трека «Месяц» на крыше ночного города.
 
Тина Кузнецова: «Месяц» — это современное осмысление старинной народной песни из Ульяновской области. Много лет назад Алёна Романова, участница первого состава Zventa Sventana, поставила мне запись этой песни, которую она ранее услышала на фольклорном конкурсе. Конечно же, я тут же влюбилась! С тех пор «Месяц» ждал своего часа, пока не вышел летом 2025 года на МТС Лейбле». 
 
Спасибо Алене Ахмадуллиной за волшебный образ Тины!"
2315;222935597;2025-10-28 22:00:01;"Книги для любителей рок-музыки 🔥

Напоминаем, что каждый месяц [https://vk.com/mts_label|МТС Лейбл] обновляет книжную полку в [https://vk.com/stroki_mts|Строках] — там книги про музыку, подобранные командой и артистами лейбла

В этом месяце список получился очень разнообразным — от Чайковского до Blackpink

В карточках собрали книги про рок, больше книг про музыкантов и индустрию можно найти на официальном сайте Строк!"
2314;222935597;2025-10-28 21:46:36;"⭐ Артисты лейбла на обложках плейлистов

[https://vk.com/vnimaniebrusnikamusic?from=groups|внимание брусника!] — [https://vk.com/wall-168204094_3206|Преисполненный ЕР]

Фокусный трек мини-альбома, «Лесным пожаром», возглавил плейлисты «Русский альт-поп» от [https://vk.com/vkmusic|VK Музыки] и «Инди-радар» от [https://vk.com/zvuk_on_air|Звука]

[https://vk.com/audio-2001918804_143918804|Милош Бикович, Аня Пересильд, Ирина Горбачева, Олег Савостюк, Паулина Андреева — Баллада о любви]

Герои саундтрека к фильму «Алиса в стране чудес» встали на обложку плейлиста «Звёздный» от [https://vk.com/mtsmusic|МТС Музыки]

[https://vk.com/vlny_official|VLNY] — [https://vk.com/music/album/-2000541221_25541221_2fa0736356e9f5787d|Смотри]

Группа попала на обложку плейлиста «На пульсе: рок» от [https://vk.com/yandexmusic|Яндекс Музыки]"
